Name,Winrate,KDA,Rank,Image,RImg
Skarner,46.64,2.07,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Skarner.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Zoe,46.62,1.95,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Zoe.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Darius,46.61,1.61,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Darius.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Rumble,46.37,1.8,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Rumble.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Caitlyn,46.34,1.84,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Caitlyn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Jarvan IV,46.31,2.52,Iron,"https://opgg-static.akamaized.net/images/lol/champion/JarvanIV.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Xin Zhao,46.27,1.77,Iron,"https://opgg-static.akamaized.net/images/lol/champion/XinZhao.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Qiyana,46.15,1.75,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Qiyana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Gnar,46.15,1.64,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Gnar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Renekton,46.02,1.63,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Renekton.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Camille,45.96,1.59,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Camille.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Syndra,45.95,1.92,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Syndra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Zed,45.91,1.89,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Zed.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Rengar,45.72,1.73,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Rengar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Poppy,45.72,1.82,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Poppy.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Bard,45.72,2.23,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Bard.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Zeri,45.69,1.87,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Zeri.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Gangplank,45.58,1.7,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Gangplank.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Fiddlesticks,45.51,1.91,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Fiddlesticks.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Kindred,45.48,1.69,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Kindred.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Elise,45.48,1.8,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Elise.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Ivern,45.48,2.08,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Ivern.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Soraka,45.47,2.09,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Soraka.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Evelynn,45.4,2.0,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Evelynn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Talon,45.38,1.76,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Talon.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Karma,44.89,2.11,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Karma.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
LeBlanc,44.89,2.15,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Leblanc.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Taliyah,44.57,1.84,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Taliyah.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Thresh,44.44,1.95,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Thresh.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Riven,44.44,1.55,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Riven.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Gwen,44.34,1.46,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Gwen.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Aatrox,44.24,1.46,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Aatrox.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Jayce,43.85,1.64,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Jayce.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Nidalee,43.8,1.85,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Nidalee.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Gragas,43.65,1.73,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Gragas.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Lee Sin,43.31,1.88,Iron,"https://opgg-static.akamaized.net/images/lol/champion/LeeSin.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Olaf,43.01,1.58,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Olaf.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Azir,42.76,1.41,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Azir.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Twisted Fate,41.79,1.52,Iron,"https://opgg-static.akamaized.net/images/lol/champion/TwistedFate.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Taric,41.7,1.68,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Taric.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Rek'Sai,41.35,1.59,Iron,"https://opgg-static.akamaized.net/images/lol/champion/RekSai.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Ryze,40.94,1.56,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Ryze.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Yuumi,39.28,3.15,Iron,"https://opgg-static.akamaized.net/images/lol/champion/Yuumi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/1.png?v=8
Yorick,53.69,1.7,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Yorick.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Zyra,52.73,2.11,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Zyra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Urgot,52.72,1.95,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Urgot.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Dr. Mundo,52.68,2.35,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/DrMundo.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Garen,52.58,2.16,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Garen.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Zac,52.54,3.24,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Zac.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Trundle,52.41,2.23,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Trundle.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Rammus,52.23,2.59,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Rammus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Shyvana,52.17,2.35,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Shyvana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Amumu,51.95,2.46,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Amumu.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Veigar,51.94,2.25,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Veigar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Malzahar,51.85,2.15,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Malzahar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Fizz,51.81,2.4,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Fizz.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Brand,51.74,1.88,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Brand.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Nocturne,51.63,2.38,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Nocturne.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Illaoi,51.62,1.54,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Illaoi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Swain,51.62,2.3,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Swain.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Miss Fortune,51.59,2.29,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/MissFortune.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Vi,51.54,2.19,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Vi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Sion,51.52,1.53,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Sion.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Sona,51.52,2.8,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Sona.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Master Yi,51.48,1.85,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/MasterYi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Volibear,51.37,2.22,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Volibear.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Sett,51.27,1.81,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Sett.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Ziggs,51.27,2.27,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Ziggs.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Lillia,51.19,2.3,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Lillia.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Yasuo,51.17,1.71,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Yasuo.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Kayle,51.09,1.87,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Kayle.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Nasus,51.06,2.02,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Nasus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Singed,50.95,1.8,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Singed.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Teemo,50.93,1.74,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Teemo.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Blitzcrank,50.81,2.4,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Blitzcrank.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Neeko,50.78,2.22,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Neeko.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Nami,50.77,3.01,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Nami.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Diana,50.74,2.16,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Diana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Sivir,50.69,2.35,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Sivir.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Lux,50.64,2.48,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Lux.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Sejuani,50.64,2.79,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Sejuani.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Xerath,50.63,2.54,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Xerath.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Samira,50.62,2.12,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Samira.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Karthus,50.61,2.18,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Karthus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Yone,50.59,1.79,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Yone.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Ornn,50.45,2.19,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Ornn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Warwick,50.42,2.1,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Warwick.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Morgana,50.39,2.43,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Morgana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Janna,50.37,2.87,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Janna.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Maokai,50.34,2.24,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Maokai.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Tristana,50.3,2.18,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Tristana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Shaco,50.3,2.47,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Shaco.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Viktor,50.28,2.14,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Viktor.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Cho'Gath,50.2,2.14,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Chogath.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
Nautilus,50.16,2.37,Bronze,"https://opgg-static.akamaized.net/images/lol/champion/Nautilus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/2.png?v=8
